run_id,checkpoint_id,capability,distribution,core,reconstructed,reconstructed_fields,baseline_source_path,accounting_source_path
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000086,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_132_critical_lora_dseed52-d2914d8f4b975313/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_132_critical_lora_dseed52-d2914d8f4b975313/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_132_critical_lora_dseed52-d2914d8f4b975313/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41-4f08c95fcd88c746/update-00000144.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000000.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000143.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000143.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/rerun-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42-ca3eee3ab8df78e6/update-00000143.json#/update_0,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000025,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000025,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21,update-00000025,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-4b/gpt-5.6-luna_full_375_p2v2test_lora_dseed21/train_log.json
